url,week_price,location,desc,topics,available_now,photos_taken_on
https://myrooms.co.uk/properties/beautiful-double-room-couples-rent-pimlico-tachbrook-street-gf-sw1v/,285,Pimlico Underground Station,"A beautiful double room for couples to rent in Pimlico, Tachbrook Street (LGF), SW1V, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2017-09-01
https://myrooms.co.uk/properties/great-double-room-rent-holloway-elfort-road-n5/,205,Arsenal Underground Station,"A great double room to rent in a modern flat-share in Arsenal, Elfort Road, N5, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",True,2017-09-01
https://myrooms.co.uk/properties/double-room-for-single-use-available-in-camden-town-43-pratt-street-e/,220,Camden Town Underground Station,"Double room for single use available in Camden Town, 43 Pratt Street, NW1, -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Fantastic location', 'Fully Furnished', 'Living room']",True,2019-03-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-in-a-flatshare-in-hammersmith-robert-owen-house-sw6-b/,215,Hammersmith,"Lovely double room for single use in a flatshare in Hammersmith, Robert Owen House, SW6, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-10-01
https://myrooms.co.uk/properties/lovely-double-room-rent-stockwell-allan-house-sw8/,180,Stockwell,"A lovely double room to rent in a great house-share with garden in Stockwell, Allan House, SW8, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",True,2017-09-01
https://myrooms.co.uk/properties/great-double-room-rent-finsbury-park-sparsholt-road-n19/,235,Finsbury Park,"A great double room for couples to rent in Finsbury Park, Sparsholt Road, N19, -A","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location']",True,2017-09-01
https://myrooms.co.uk/properties/beautiful-double-room-couples-rent-pimlico-tachbrook-street-gf-sw1v/,285,Pimlico Underground Station,"A beautiful double room for couples to rent in Pimlico, Tachbrook Street (LGF), SW1V, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2017-09-01
https://myrooms.co.uk/properties/great-double-room-rent-holloway-elfort-road-n5/,205,Arsenal Underground Station,"A great double room to rent in a modern flat-share in Arsenal, Elfort Road, N5, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",True,2017-09-01
https://myrooms.co.uk/properties/double-room-for-single-use-available-in-camden-town-43-pratt-street-e/,220,Camden Town Underground Station,"Double room for single use available in Camden Town, 43 Pratt Street, NW1, -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Fantastic location', 'Fully Furnished', 'Living room']",True,2019-03-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-in-a-flatshare-in-hammersmith-robert-owen-house-sw6-b/,215,Hammersmith,"Lovely double room for single use in a flatshare in Hammersmith, Robert Owen House, SW6, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-10-01
https://myrooms.co.uk/properties/lovely-double-room-rent-stockwell-allan-house-sw8/,180,Stockwell,"A lovely double room to rent in a great house-share with garden in Stockwell, Allan House, SW8, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",True,2017-09-01
https://myrooms.co.uk/properties/great-double-room-rent-finsbury-park-sparsholt-road-n19/,235,Finsbury Park,"A great double room for couples to rent in Finsbury Park, Sparsholt Road, N19, -A","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location']",True,2017-09-01
https://myrooms.co.uk/properties/lovely-double-room-rent-fulham-broadway-harriet-house-sw6/,230,Fulham Broadway Underground Station,"A lovely double room to rent in Fulham Broadway, Harriet House, SW6, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",True,2015-11-01
https://myrooms.co.uk/properties/amazing-brand-new-double-room-flatshare-central-london-warwick-gardens-gf-c/,265,Earl's Court,"Amazing brand new double room in a flatshare in central London, Warwick Gardens, GF, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-03-01
https://myrooms.co.uk/properties/gracious-double-room-for-single-use-in-a-modern-flatshare-in-victoria-regency-street-sw1-a/,215,Victoria,"Gracious double room for single use in a modern flatshare in Victoria, Regency Street, SW1 -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-05-01
https://myrooms.co.uk/properties/room-alert-incredible-en-suite-for-single-use-in-a-brand-new-flat-share-in-golders-green-finchley-road-nw11-c/,210,Golders Green,"Room alert: incredible en-suite for single use in a brand new flat share in Golders Green, Finchley Road, NW11, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished']",True,2018-06-01
https://myrooms.co.uk/properties/incredible-double-room-for-single-use-in-buttermere-court-nw8-b/,235,,"Incredible double room for single use in Buttermere Court, NW8 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-01-01
https://myrooms.co.uk/properties/in-vauxhall-st-george-wharf-sw8-c/,250,Vauxhall Underground Station,"A nice and spacious double room for single use in Vauxhall, St. George Wharf, SW8, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-05-01
https://myrooms.co.uk/properties/in-battersea-park-queenstown-road-sw8-c/,225,Battersea Park,"Fantastic opportunity in Battersea Park, Queenstown Road, SW8, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-06-01
https://myrooms.co.uk/properties/beautiful-double-room-in-a-brand-new-flat-share-in-swiss-cottage-boundary-road-nw8-b/,226,Swiss Cottage,"Beautiful double room in a brand new flat-share in Swiss Cottage, Boundary Road, NW8, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-07-01
https://myrooms.co.uk/properties/bright-double-room-for-single-in-the-beautiful-swiss-cottage-boundary-road-nw8-c/,227,Swiss Cottage,"Bright double room for single use in the beautiful Swiss Cottage, Boundary Road, NW8, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-07-01
https://myrooms.co.uk/properties/bridge-wharf-caledonian-road-n1-9rd/,230,King's Cross Underground Station,"Amazing double room for single use in King’s Cross, Bridge Wharf, N1, -B","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",True,2014-12-01
https://myrooms.co.uk/properties/fantastic-double-bedroom-available-camden-high-street-nw1/,215,Camden Town Underground Station,"A fantastic double bedroom available in Camden High Street, NW1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2015-01-01
https://myrooms.co.uk/properties/well-presented-double-room-single-use-brand-new-flatshare-kings-cross-riverside-wc1h/,225,King's Cross St. Pancreas,"Well-presented double room for single use in a brand new flatshare in King’s Cross, Riverside, WC1H, -A","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",True,2017-11-01
https://myrooms.co.uk/properties/astonishing-accommodation-modern-flatshare-baker-street-york-street-w1u/,265,Baker Street Underground Station,"Astonishing accommodation in a modern flatshare in Baker Street, York Street, W1U, -A","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Living room']",True,2018-01-01
https://myrooms.co.uk/properties/superb-double-room-for-single-use-in-a-flatshare-in-west-london-noel-road-w3-d/,180,West Acton Underground Station,"Superb double room for single use in a flatshare in West London, Noel Road, W3, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Garden/Terrace']",True,2018-05-01
https://myrooms.co.uk/properties/lovely-accommodation-for-single-use-in-a-modern-flatshare-in-hackney-central-hockley-house-e9-c/,205,Hackney Central,"Lovely accommodation for single use in a modern flatshare in Hackney Central, Hockley House, E9, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-07-01
https://myrooms.co.uk/properties/delightful-room-for-couples-in-a-great-3-bedroom-flat-in-camden-bayham-street-nw1-c/,285,Camden Town Underground Station,"Delightful room for couples in a great 3 bedroom flat in Camden, Bayham Street, NW1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-04-01
https://myrooms.co.uk/properties/kensington-semley-house-sw1w/,285,Victoria Underground Station,"Stunning double room for couples located in Victoria, Semley House, SW1W, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",True,2015-01-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-in-kentish-town-oseney-crescent-nw5-a/,180,Kentish Town Underground Station,"Lovely double room for single use in Kentish Town, Oseney Crescent, NW5, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-03-01
https://myrooms.co.uk/properties/massive-and-modern-double-room-for-couples-with-private-balcony-in-swiss-cottage-buttermere-court-nw8-a/,285,Swiss Cottage,"Massive and modern double room for couples with private balcony in Swiss Cottage, Buttermere Court, NW8, -A","['Balcony', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",True,2019-07-01
https://myrooms.co.uk/properties/gorgeous-double-room-for-single-use-in-the-beautiful-camden-high-street-nw1-c/,225,Camden Town Underground Station,"Gorgeous double room for single use in the beautiful Camden High Street, NW1, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-05-01
https://myrooms.co.uk/properties/superb-and-spacious-accommodation-in-a-flatshare-with-garden-in-shepherds-bush-hunt-close-w11-a/,265,Shepherd's Bush,"Superb and spacious accommodation in a flatshare with garden in Shepherd’s Bush, Hunt Close, W11, -A","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Garden/Terrace', 'Living room']",True,2018-05-01
https://myrooms.co.uk/properties/spacious-double-room-rent-kentish-town-islip-street-nw5/,205,Kentish Town Underground Station,"A spacious double room for rent in a great flatshare in Kentish Town, Islip Street, NW5, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2017-09-01
https://myrooms.co.uk/properties/single-room-in-a-flat-shares-in-a-grate-location-stockwell-goldsborough-house-sw8-b/,180,Stockwell Underground Station,"Single room in a flat-share in a great location: Stockwell, Goldsborough House, SW8, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-05-01
https://myrooms.co.uk/properties/hawthorne-close-n1-a/,190,Dalston Junction,"A nice double room for single occupancy to rent in Dalston, Hawthorne Close, N1, – A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-01-01
https://myrooms.co.uk/properties/charming-brand-new-double-room-couples-parsons-greenfulham-broadway-allestree-court-sw6/,285,Fulham Broadway Underground Station,"Charming double room for couples in Parsons Green/Fulham Broadway, Allestree Road, SW6, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2017-11-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-in-a-brand-new-3-bedroom-flat-in-earls-court-warwick-gardens-gf-a/,235,Earl's Court Underground Station,"Lovely double room for single use in a brand new 3 bedroom flat in Earl’s Court, Warwick Gardens, GF, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-05-01
https://myrooms.co.uk/properties/superb-room-available-old-street-grayson-house-ec1v/,285,Old Street Underground Station,"A superb double room with balcony available in Old Street, Grayson House, EC1V, -A","['Balcony', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2015-01-01
https://myrooms.co.uk/properties/fantastic-room-let-shepherds-bush-cathnor-road-w12/,195,Shepherd's Bush Underground Station,"A fantastic double room to let in Shepherd’s Bush, Cathnor Road, W12, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2015-02-01
https://myrooms.co.uk/properties/great-accommodation-for-single-use-in-a-flat-share-in-hackney-hockley-house-e9-b/,190,Hackney,"Great accommodation for single use in a flat-share in Hackney, Hockley House, E9, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-07-01
https://myrooms.co.uk/properties/brand-new-double-room-in-a-modern-flatshare-in-hammersmith-robert-owen-house-sw6-a/,230,Hammersmith Underground Station,"Brand new double room in a modern flatshare in Hammersmith, Robert Owen House, SW6, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-10-01
https://myrooms.co.uk/properties/wonderful-double-room-for-couple-in-surr-street-n7-a/,285,Caledonian Road Underground Station,"Wonderful double room for couples in Caledonian Road, Surr Street, N7, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-02-01
https://myrooms.co.uk/properties/a-superb-room-to-rent-in-kings-cross-caledonian-road-n1/,250,Angel,"A superb single room to rent in King’s Cross, Caledonian Road, N1 -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",True,2015-04-01
https://myrooms.co.uk/properties/great-double-room-for-single-use-in-a-flatshare-in-golders-green-gainsborough-gardens-nw11-e/,215,Golders Green,"Great double room for single use in a flatshare in Golders Green, Gainsborough Gardens, NW11, -E","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",True,2018-10-01
https://myrooms.co.uk/properties/glorious-and-spacious-double-room-for-single-use-in-a-modern-flatshare-in-earls-court-warwick-gardens-gf-c/,285,Earl's Court Underground Station,"Glorious and spacious double room in a modern flatshare in Earl’s Court, Warwick Gardens, GF, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-05-01
https://myrooms.co.uk/properties/great-double-room-in-a-modern-flatshare-in-the-amazing-hackney-hockley-house-e9-a/,205,Hackney Central,"Great double room in a modern flatshare in the amazing Hackney, Hockley House, E9, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-07-01
https://myrooms.co.uk/properties/stunning-double-room-lovely-terraced-flat-river-thames-nine-elms-lane-sw8-e/,260,Vauxhall,"Stunning double room in a lovely terraced flat on River Thames, Nine Elms Lane, SW8 -E","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location']",True,2018-02-01
https://myrooms.co.uk/properties/great-accommodation-for-single-use-in-a-brand-new-flatshare-in-vauxhall-nine-elms-lane-sw8-b/,280,Vauxhall,"Great accommodation for single use in a brand new flatshare in Vauxhall, Nine Elms Lane, SW8 -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Garden/Terrace']",True,2018-05-01
https://myrooms.co.uk/properties/gorgeous-room-rent-pimlico-tachbrook-street-gf-sw1v/,255,Pimlico Underground Station,"A gorgeous room with private backyard to rent in Pimlico, Tachbrook Street (LGF), SW1V, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Garden/Terrace']",True,2017-09-01
https://myrooms.co.uk/properties/great-accommodation-for-single-use-in-a-brand-new-flatshare-in-aspect-court-sw6-b/,245,Imperial Wharf Tube Station,Great accommodation for single use in a brand new flatshare in Aspect Court SW6 -B,"['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-11-01
https://myrooms.co.uk/properties/gorgeous-double-room-for-single-use-in-cristchurch-avenue-nw6-a/,205,Kilburn Underground Station,"Gorgeous double room for single use in Kilburn area, Christchurch Avenue, NW6, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-02-01
https://myrooms.co.uk/properties/charming-accommodation-for-single-use-in-the-famous-camden-town-bayham-street-nw1-a/,255,Camden Town Uderground Station,"Charming accommodation for single use in the famous Camden Town, Bayham Street, NW1, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-04-01
https://myrooms.co.uk/properties/double-room-for-single-use-available-in-st-johns-wood-high-street-nw8-b/,240,ST JOHN'S WOOD STATION,"Stunning accommodation for single use in a great flat in St. John’s Wood High Street, NW8, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-05-01
https://myrooms.co.uk/properties/beautiful-double-room-available-in-fulham-lancaster-court-sw6-a/,255,Fulham Broadway Underground Station,"Beautiful double room available in a brand new flat-share in Fulham, Lancaster Court, SW6, -A","['Balcony', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-06-01
https://myrooms.co.uk/properties/cozy-double-room-available-in-kilburn-iverson-road-sw8-a/,215,Kilburn Underground Station,"Lovely double room available in Kilburn, Iverson Road, SW8, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-06-01
https://myrooms.co.uk/properties/double-room-available-kensington-bute-street-sw7/,230,South Kensington Underground Station,"Lovely double room available in South Kensington, Bute Street, SW7, -A","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",True,2015-04-01
https://myrooms.co.uk/properties/a-brand-new-room-to-rent-in-marylebone-elmer-house-nw8/,225,Edgware Road Underground Station,"A brand new double room to rent in Marylebone, Elmer House, NW8, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2017-06-01
https://myrooms.co.uk/properties/huge-double-room-for-single-use-in-a-modern-flatshare-in-kentish-town-islip-street-nw5-b/,205,Kentish Town Underground Station,"Huge double room for single use in a modern flatshare in Kentish Town, Islip Street, NW5, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-05-01
https://myrooms.co.uk/properties/lovely-double-room-single-use-shepherds-bush-area-cathnor-road-w12-2/,185,Goldhawk Road,"A lovely double room for single use in Shepherd’s Bush area, Cathnor Road, W12, -B","['Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",True,2017-10-01
https://myrooms.co.uk/properties/gorgeous-accommodation-for-single-use-in-a-modern-flat-in-the-beautiful-fulham-broadway-allestree-court-sw6-b/,215,Fulham Broadway Underground Station,"Gorgeous accommodation for single use in a modern flat in the beautiful Fulham Broadway, Allestree Road, SW6, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-05-01
https://myrooms.co.uk/properties/brand-new-double-room-for-couples-in-a-modern-flatshare-in-vauxhall-lang-house-sw8-a/,280,Vauxhall Underground Station,"Spacious double room for couples in a modern flat-share in Vauxhall, Lang House, SW8, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2018-10-01
https://myrooms.co.uk/properties/lovely-room-for-couple-available-in-earls-court-wetherby-mansion-sw5-c/,285,Earl's Court Underground Station,"Lovely room for couples available in Earl’s Court, Wetherby Mansion, SW5, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-06-01
https://myrooms.co.uk/properties/pretty-double-bedroom-available-camden-high-street-nw1/,225,Camden Town Underground Station,"A large double room for single use available in Camden Town, Camden High Street, NW1, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2017-09-01
https://myrooms.co.uk/properties/spacious-double-room-for-single-use-in-camden-town-43-pratt-street-c/,255,Camden Town Underground Station,"Spacious double room for single use in Camden Town, 43 Pratt Street, NW1, -C","['Balcony', 'Bars at proximity', 'Broadband', 'Bus nearby', 'Fantastic location', 'Fully Furnished']",True,2019-03-01
https://myrooms.co.uk/properties/nice-double-room-in-warren-street-albany-street-nw1-b/,220,Warren Street,"Nice and brand new double room in a modern flat in Warren Street, Albany Street, NW1, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-07-01
https://myrooms.co.uk/properties/notting-hill-st-marks-road-w10/,185,Ladbroke Grove Underground Station,"Lovely single room now in a great and modern flat-share in Notting Hill, 201 St Marks Road, W10, -C","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Restaurants']",True,2015-01-01
https://myrooms.co.uk/properties/cathnor-road-london-w12-9jb-1-double-room-available/,220,Goldhawk Road,"Fantastic double room available in Shepherd’s Bush, Cathnor Road, W12, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2015-08-01
https://myrooms.co.uk/properties/holland-road-w14-8be/,225,Shepherd's Bush,"A superb double room in a great flat-share in Shepherd’s Bush, Holland Road, W14, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2015-05-01
https://myrooms.co.uk/properties/great-double-room-for-single-use-in-camden-town-43-pratt-street-nw1-d/,225,Camden Town Underground Station,"Great double room for single use in Camden Town, 43 Pratt Street, NW1, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-05-01
https://myrooms.co.uk/properties/westbourne-park-road-london-w2-5qh/,245,Westbourne Park Station,"A beautiful double room in Westbourne Park, 79 Westbourne Park Road, W2, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2015-04-01
https://myrooms.co.uk/properties/fantastic-double-room-for-single-use-in-the-popular-town-oseney-crescent-nw5-e/,195,Kentish Town Underground Station,"Fantastic double room for single use in the popular Kentish Town, Oseney Crescent, NW5, -E","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2019-03-01
https://myrooms.co.uk/properties/come-live-gorgeous-quiet-westbourne-park-lovely-double-room-modern-four-bedrooms-flat-w10/,195,Ladbroke Grove Underground Station,"Come to live in the gorgeous and quiet Westbourne Park: lovely double room in a modern flathshare, St. Charles Square, W10, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2017-12-01
https://myrooms.co.uk/properties/gorgeous-and-bright-accommodation-for-single-use-in-a-modern-flatshare-in-shepherds-bush-loftus-road-w12-d/,225,Shepherd's Bush Underground Station,"Gorgeous and bright accommodation in a modern flat-share in Shepherd’s Bush, Loftus Road, W12, -D","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Living room']",True,2018-06-01
https://myrooms.co.uk/properties/stunning-en-suite-room-for-single-use-in-a-modern-apartment-in-clapham-montholme-road-sw11-d/,270,Clapham Junction,"Stunning en-suite room for single use in a modern apartment in Clapham, Montholme Road, SW11, -D","['Broadband', 'Bus nearby', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished']",True,2018-11-01
https://myrooms.co.uk/properties/gorgeous-double-room-rent-hammersmith-flora-gardens-w6/,205,Ravenscourt Park,"A modern double room to rent in Hammersmith, Flora Gardens, W6, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",True,2015-12-01
https://myrooms.co.uk/properties/great-double-room-rent-available-maida-vale-lydford-road-w9/,205,Maida Vale Underground Station,"A great double room to rent available in Maida Vale, Lydford Road, W9, -D","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location']",False,2017-09-01
https://myrooms.co.uk/properties/room-alert-glorious-double-room-for-single-use-in-a-brand-new-flatshare-in-kilburn-princess-court-nw2-c/,190,Kilburn Underground Station,"Room Alert: glorious double room for single use in a brand new flatshare in Kilburn, Princess Court, NW2, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-06-01
https://myrooms.co.uk/properties/a-double-room-for-rent-in-the-city-bridgewater-square-ec2/,215,Barbican Underground Station,"A lovely single room for rent in the city, Barbican, Bridgewater Square, EC2, -A","['Bars at proximity', 'Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Selection of shops']",False,2015-04-01
https://myrooms.co.uk/properties/new-double-room-available-now-paddington-orsett-terrace-w2/,245,Paddington Underground Station,"A new double room for single use available in Paddington, Orsett Terrace, W2, -A","['Broadband', 'Close to the tube', 'Fantastic location', 'Fully Furnished', 'Living room', 'Selection of shops']",False,2015-01-01
https://myrooms.co.uk/properties/a-fantastic-room-to-rent-in-in-golders-green-finchley-road-nw11-a/,210,Golders Green Station,"A huge double room with private garden to rent in Golders Green, Finchley Road, NW11, -A","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Garden/Terrace']",False,2018-11-01
https://myrooms.co.uk/properties/superb-double-room-for-couple-in-st-johns-wood-high-street-nw8-c/,285,ST JOHN'S WOOD UNDERGROUND STATION,"Superb double room for couples in St. John’s Wood High Street, NW8, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2019-05-01
https://myrooms.co.uk/properties/lovely-double-room-for-single-use-within-a-brand-new-5-bedroom-in-golders-green-gainsborough-gardes-nw11-b/,215,Golders Green,"Lovely double room for single use within a  5 bedroom in Golders Green, Gainsborough Gardes, NW11, -B","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fully Furnished', 'Garden/Terrace']",False,2018-10-01
https://myrooms.co.uk/properties/a-superb-room-for-single-use-to-rent-in-clapham-junction-117-lombard-road-sw11-d/,275,Clapham Junction,"A superb double room with balcony to rent in Clapham Junction, 117 Lombard Road, SW11, -D","['Balcony', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-10-01
https://myrooms.co.uk/properties/en-suite-room-available-in-a-lovely-flat-in-cristchurch-avenue-nw6-b/,245,Kilburn underground station,"En-suite room available in a lovely flat-share in Kilburn, Christchurch Avenue, NW6, -B","['Broadband', 'Bus nearby', 'Close to the tube', 'En-suite', 'Fantastic location', 'Fully Furnished']",False,2019-02-01
https://myrooms.co.uk/properties/fancying-to-live-in-vauxhall-brand-new-flatshare-at-lang-house-sw8-c/,225,Vauxhall Underground Station,"Fancying to live in Vauxhall? Brand new flatshare at Lang House, SW8, -C","['Bars at proximity', 'Broadband', 'Bus nearby', 'Close to the tube', 'Fantastic location', 'Fully Furnished']",False,2018-10-01
